surface,id,source,status,independent_review_status,evidence_location,content_hash,reviewer_id,review_round,official_basis,review_note
question,L059-Q5,lesson-059,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L059-Q5,b4575de52dc462d5c91de345bd3b52a3e174c37f2ec87e0cc9b22ed2b728c1ca,stage4-question-review,R4,syllabus:p23,Primary explain; S5.03; AO and four trial cases reviewed.
question,L060-Q1,lesson-060,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L060-Q1,62aa75a076c232991e88cd9e574e5099392a1ed83e50bfd7a6b3e8b738c5b8ef,stage4-question-review,R4,syllabus:p23,Primary describe; S5.06; AO and four trial cases reviewed.
question,L060-Q2,lesson-060,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L060-Q2,43ee7107750d47fd18bd4e6cd6916d1560633f68e188e7e6155144404c378357,stage4-question-review,R4,syllabus:p23,Primary explain; S5.01; AO and four trial cases reviewed.
question,L060-Q3,lesson-060,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L060-Q3,6a1fdd052899d3cd6a80ba6a9915d103d07e858a1cdca1f2e8d918feac216305,stage4-question-review,R4,syllabus:p23,Primary explain; S5.05; AO and four trial cases reviewed.
question,L060-Q4,lesson-060,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L060-Q4,67fd5c59f51c8acac60fc9c11c20048ff6b36312b5394b4a7d4415719eeebedc,stage4-question-review,R4,syllabus:p23,Primary compare; S5.04; AO and four trial cases reviewed.
question,L060-Q5,lesson-060,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L060-Q5,9bcb9ddd56c93af8c27e88d560cf677c2a6574727fd87009a8cf7fe739ef3f7a,stage4-question-review,R4,syllabus:p23,Primary identify; S5.03; AO and four trial cases reviewed.
question,L061-Q1,lesson-061,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L061-Q1,be1e6b1406e15cfe9f4f3f7923042c70aadc1219a0ff4da362599544a8e405d7,stage4-question-review,R4,syllabus:p23,Primary explain; S5.04; AO and four trial cases reviewed.
question,L061-Q2,lesson-061,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L061-Q2,893e1b849ea5d0acc90088b55b6767335da4ec4bcfd9b99aa307a95840dbfcc3,stage4-question-review,R4,syllabus:p23,Primary explain; S5.04; AO and four trial cases reviewed.
question,L061-Q3,lesson-061,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L061-Q3,d51baafc7c2fd4b776c26be35492b7ee97b72c1331a372796a3cc070d5639c95,stage4-question-review,R4,syllabus:p23,Primary explain; S5.04; AO and four trial cases reviewed.
question,L061-Q4,lesson-061,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L061-Q4,6df08e8e8311cc85499b17c55c85e892ac43a4770f5b1e3bef0c0c39a998cba3,stage4-question-review,R4,syllabus:p23,Primary explain; S5.06; AO and four trial cases reviewed.
question,L061-Q5,lesson-061,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L061-Q5,53b15c00f28fc675fc21e698875f6809a8726f5cb5a95c9a0ab4c766c74bc903,stage4-question-review,R4,syllabus:p23,Primary suggest; S5.04; AO and four trial cases reviewed.
question,L062-Q1,lesson-062,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L062-Q1,a4722b89ead69739c9191002b6699f73a9b8a4a2be32260d2b79e8bbd0c778ea,stage4-question-review,R4,syllabus:p23,Primary compare; S5.01; AO and four trial cases reviewed.
question,L062-Q2,lesson-062,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L062-Q2,28413fc2eb9a822a91099b3b9dee08c0853342608bcdf01cb0a98d6bcdb25e95,stage4-question-review,R4,syllabus:p23,Primary compare; S5.04; AO and four trial cases reviewed.
question,L062-Q3,lesson-062,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L062-Q3,c8bad7c7dcc0322e45a1649c834ba218db8e70858a51d0d61f8ef72c3cc0828f,stage4-question-review,R4,syllabus:p23,Primary explain; S5.01; AO and four trial cases reviewed.
question,L062-Q4,lesson-062,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L062-Q4,65b562b9118c27313bb88a4f4f4baf8747c55e1c55ba5815cf461c86dadab6b9,stage4-question-review,R4,syllabus:p23,Primary explain; S5.01; AO and four trial cases reviewed.
question,L062-Q5,lesson-062,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L062-Q5,5fa889cc43c5538502085fb14fa8682420a0e4c913c5f95a8026e8c168669227,stage4-question-review,R4,syllabus:p23,Primary identify; S5.01; AO and four trial cases reviewed.
question,L063-Q1,lesson-063,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L063-Q1,067a20554d80dc544db155e0b1e0fd30df8a7204a2c3fb61b9cc5bedceabadcb,stage4-question-review,R4,syllabus:p24,Primary define; S6.05; AO and four trial cases reviewed.
question,L063-Q2,lesson-063,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L063-Q2,75f645908ce5c8b8e9a8e0a5b07ee63fcccd78f23fa6a31f170d65003e7e8256,stage4-question-review,R4,syllabus:p24,Primary explain; S6.02; AO and four trial cases reviewed.
question,L063-Q3,lesson-063,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L063-Q3,d008673e6ec86727c9ff65764ca904ab81c4433be365249dd9047a975ea8e01c,stage4-question-review,R4,syllabus:p24,Primary explain; S6.02; AO and four trial cases reviewed.
question,L063-Q4,lesson-063,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L063-Q4,896a627cee586aa6688cc21278c928a19ba08ab785edbe360168366df63b715d,stage4-question-review,R4,syllabus:p24,Primary describe; S6.05; AO and four trial cases reviewed.
question,L063-Q5,lesson-063,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L063-Q5,3a7ac68d044c01feb65577476f06e8154462d525f322de27aa07c2e9db1f8e32,stage4-question-review,R4,syllabus:p24,Primary identify; S6.01; AO and four trial cases reviewed.
question,L064-Q1,lesson-064,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L064-Q1,00fb4bbb3a18c80c4d383f170ceabdd4d6cef17893e0188518e6de0098dc8338,stage4-question-review,R4,syllabus:p24,Primary compare; S6.05; AO and four trial cases reviewed.
question,L064-Q2,lesson-064,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L064-Q2,cbde3e58be69237af02d5627d04441994a7b82242f2477d643b88a9571463fbf,stage4-question-review,R4,syllabus:p24,Primary explain; S6.06; AO and four trial cases reviewed.
question,L064-Q3,lesson-064,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L064-Q3,d39fe22eb7ef23eafebf210f4ad672b5a91477f5072d84200de91655b12875d8,stage4-question-review,R4,syllabus:p24,Primary describe; S6.05; AO and four trial cases reviewed.
question,L064-Q4,lesson-064,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L064-Q4,687d67dae1192a4ee1489dd8d34d86c5efd1823ed32f6dffa6019bd18f665920,stage4-question-review,R4,syllabus:p24,Primary explain; S6.05; AO and four trial cases reviewed.
question,L064-Q5,lesson-064,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L064-Q5,848cad040c6cfed61383dea7084e22964ef1b85e360a5574a14001d4bfd5cef2,stage4-question-review,R4,syllabus:p24,Primary explain; S6.03; AO and four trial cases reviewed.
question,L065-Q1,lesson-065,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L065-Q1,73c7e316c7e36c165c9cc520fc3df16ed3c64287640becad963766dc328e6347,stage4-question-review,R4,syllabus:p24,Primary describe; S6.05; AO and four trial cases reviewed.
question,L065-Q2,lesson-065,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L065-Q2,4b5049769cc809a62bb25a5a4587339167ed7db7f7ae59d0ff12e1701ecab160,stage4-question-review,R4,syllabus:p24,Primary explain; S6.04; AO and four trial cases reviewed.
question,L065-Q3,lesson-065,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L065-Q3,9af314045214865d7bdde11fc42d6e8f008597becac81eb06ac9b9e316883fd1,stage4-question-review,R4,syllabus:p24,Primary identify; S6.05; AO and four trial cases reviewed.
question,L065-Q4,lesson-065,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L065-Q4,a65575d0fe8679f56fc70fbe5025f24a33975a40ea8d83e687b3ef96abedc064,stage4-question-review,R4,syllabus:p24,Primary define; S6.04; AO and four trial cases reviewed.
question,L065-Q5,lesson-065,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L065-Q5,d5b38013db59b60bce1a2f17a2ffadfc9e4918db304f31b4462af004287c4ed4,stage4-question-review,R4,syllabus:p24,Primary identify; S6.05; AO and four trial cases reviewed.
question,L066-Q1,lesson-066,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L066-Q1,ab0ad44b16b558d4cd0d73819d82bd1b627c345aac3ed63703c6264e308b807b,stage4-question-review,R4,syllabus:p24,Primary explain; S6.03; AO and four trial cases reviewed.
question,L066-Q2,lesson-066,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L066-Q2,2f3bf76758cfd47adda2a3b66398f16d03672856bfc9a88b3d6d9f409d46da91,stage4-question-review,R4,syllabus:p24,Primary compare; S6.03; AO and four trial cases reviewed.
question,L066-Q3,lesson-066,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L066-Q3,aba6a283e107654b4efbae18cfcfe463eee7981c7fc1fd8f15414e412aa56b1a,stage4-question-review,R4,syllabus:p24,Primary explain; S6.02; AO and four trial cases reviewed.
question,L066-Q4,lesson-066,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L066-Q4,09272ad367cc5616089aab674af5820559d551bffc7ca2c0c5617fc017aa1a02,stage4-question-review,R4,syllabus:p24,Primary describe; S6.07; AO and four trial cases reviewed.
question,L066-Q5,lesson-066,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L066-Q5,ef91300405ed4e6ba9a7c43f890ca8a43b2e2bce8675c3cce8b78ebba2495ec8,stage4-question-review,R4,syllabus:p24,Primary state; S6.05; AO and four trial cases reviewed.
question,L067-Q1,lesson-067,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L067-Q1,4519b2d46afedcd33eeb5b76c43ce177db24836ca4c2697d3bd713d7321c7259,stage4-question-review,R4,syllabus:p24,Primary explain; S6.06; AO and four trial cases reviewed.
question,L067-Q2,lesson-067,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L067-Q2,dcfaf6707ee1064f6fe6ffb68d83f04fb3945e3d348f93b1b93805abcc4a2a8b,stage4-question-review,R4,syllabus:p24,Primary describe; S6.06; AO and four trial cases reviewed.
question,L067-Q3,lesson-067,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L067-Q3,107f0176a1efd4413e54c0ea7bcba53af34bcb51398e22e401918387f50f96b3,stage4-question-review,R4,syllabus:p24,Primary explain; S6.05; AO and four trial cases reviewed.
question,L067-Q4,lesson-067,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L067-Q4,24ed0f062a0ae705c4cb879df806210a9ba2385ba53a37b231f6f71ade11cc7d,stage4-question-review,R4,syllabus:p24,Primary describe; S6.03; AO and four trial cases reviewed.
question,L067-Q5,lesson-067,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L067-Q5,41e8cbeddc65a4045d0fdf65197c3e19f1e4bba43bdcca4f443551ccfabcd1c5,stage4-question-review,R4,syllabus:p24,Primary state; S6.01; AO and four trial cases reviewed.
question,L068-Q1,lesson-068,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L068-Q1,57b1d3554192032b44130c7aa403264c47b4d53e04b1c77c358f98d312c2df0f,stage4-question-review,R4,syllabus:p24,Primary explain; S6.07; AO and four trial cases reviewed.
question,L068-Q2,lesson-068,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L068-Q2,7dc582a2d9bf888d9bb962932ab8fd6e83a1f0548fe7c170221e66a5adb30b33,stage4-question-review,R4,syllabus:p24,Primary describe; S6.03; AO and four trial cases reviewed.
question,L068-Q3,lesson-068,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L068-Q3,cd7fb0c0b63f5b1bdc4d3cdfa66c4318756215e29fa9b177826941c20d307a0a,stage4-question-review,R4,syllabus:p24,Primary explain; S6.05; AO and four trial cases reviewed.
question,L068-Q4,lesson-068,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L068-Q4,a642de0964c12e111522586da1359b916dcfafa0bdc0690e44c09db5c6a317ec,stage4-question-review,R4,syllabus:p24,Primary state; S6.02; AO and four trial cases reviewed.
question,L068-Q5,lesson-068,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L068-Q5,a3050d648cf1d9d478b277987882fa9c54568801ee4c667a94cee0a2d9dbfd8e,stage4-question-review,R4,syllabus:p24,Primary explain; S6.03; AO and four trial cases reviewed.
question,L069-Q1,lesson-069,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L069-Q1,d75b40faad434ac758096d569351671791377e575b4d992bce60c098efb0f026,stage4-question-review,R4,syllabus:p24,Primary describe; S6.03; AO and four trial cases reviewed.
question,L069-Q2,lesson-069,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L069-Q2,2cce63242d1641caca30968539a897df17a1308e22fbf4b9b52011202c6d007e,stage4-question-review,R4,syllabus:p24,Primary explain; S6.02; AO and four trial cases reviewed.
question,L069-Q3,lesson-069,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L069-Q3,65d52ede603c19a701134928dfd03fee1a73609dbc4a6edd88ced6dcf5347b3c,stage4-question-review,R4,syllabus:p24,Primary explain; S6.03; AO and four trial cases reviewed.
question,L069-Q4,lesson-069,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L069-Q4,a245a27dc3e4ebe828400518a396b6701e8eec7d29752e580676e0cd2d240f25,stage4-question-review,R4,syllabus:p24,Primary compare; S6.03; AO and four trial cases reviewed.
question,L069-Q5,lesson-069,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L069-Q5,78cf9967cd39524d1bbb7f2ece56a4c7ef442cf669cb24ca4cb6b4ab09b2354a,stage4-question-review,R4,syllabus:p24,Primary suggest; S6.07; AO and four trial cases reviewed.
question,L070-Q1,lesson-070,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L070-Q1,eb5b3976e10ac7661ebebdaee71cae766db1913dad565d75ecf2b9d5fab803e0,stage4-question-review,R4,syllabus:p24,Primary explain; S6.07; AO and four trial cases reviewed.
question,L070-Q2,lesson-070,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L070-Q2,44efac06b6038fdea928b54b52c916fd497cfa036d33c00cec61c769b91399f1,stage4-question-review,R4,syllabus:p24,Primary suggest; S6.07; AO and four trial cases reviewed.
question,L070-Q3,lesson-070,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L070-Q3,81d7466a1df32beee7a0738f1a0830147e8f9ca8612cf5e6afb4f9c716dfae0f,stage4-question-review,R4,syllabus:p24,Primary describe; S6.08; AO and four trial cases reviewed.
question,L070-Q4,lesson-070,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L070-Q4,e5823f8fefe5f5c3c9e924e1ca6349b65246892afb80e79a326423485c22b887,stage4-question-review,R4,syllabus:p24,Primary explain; S6.07; AO and four trial cases reviewed.
question,L070-Q5,lesson-070,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L070-Q5,dc9c19041dfed80b665cf96668801225540ceab74fc5c61da5e00c5421dde7a2,stage4-question-review,R4,syllabus:p24,Primary describe; S6.08; AO and four trial cases reviewed.
question,L071-Q1,lesson-071,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L071-Q1,453d30ccf486ac2fe473a816a584de7c06d491df5187a9db4ad57a334eb59b83,stage4-question-review,R4,syllabus:p24,Primary describe; S6.01; AO and four trial cases reviewed.
question,L071-Q2,lesson-071,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L071-Q2,d8a255e6d43d5b51358b0fafe10a7b2c15040891eda9cd4020555fbdf1f380b0,stage4-question-review,R4,syllabus:p24,Primary compare; S6.01; AO and four trial cases reviewed.
question,L071-Q3,lesson-071,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L071-Q3,f25a7b333c7bef8b15e827c20492196ddbe4298daa70a2a367fabd6f3795e7e0,stage4-question-review,R4,syllabus:p24,Primary explain; S6.01; AO and four trial cases reviewed.
question,L071-Q4,lesson-071,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L071-Q4,2a2b723487338b0a444d5573d52d4937c3e3ff423c67e3fb06006b1b102c5bda,stage4-question-review,R4,syllabus:p24,Primary describe; S6.01; AO and four trial cases reviewed.
question,L071-Q5,lesson-071,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L071-Q5,8a4eef5a8ea38b9e6b003bb2ecf1bd4dc6c1674e84278026715a5a88f037d5e8,stage4-question-review,R4,syllabus:p24,Primary suggest; S6.01; AO and four trial cases reviewed.
question,L072-Q1,lesson-072,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L072-Q1,e6b09c827cf210c3d51c2534785ad16e17636c59830ae80f4f354cd79c5bf92a,stage4-question-review,R4,syllabus:p24,Primary explain; S6.06; AO and four trial cases reviewed.
question,L072-Q2,lesson-072,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L072-Q2,ed7842fce4def6be304d85b518e8beb0b9b315372a31b4c8b3f28b91d6b6672a,stage4-question-review,R4,syllabus:p24,Primary explain; S6.08; AO and four trial cases reviewed.
question,L072-Q3,lesson-072,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L072-Q3,c39d81f0203c6edba69e2d7a1664938ddda84c26e212d5efa9ca361d70776416,stage4-question-review,R4,syllabus:p24,Primary describe; S6.01; AO and four trial cases reviewed.
question,L072-Q4,lesson-072,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#L072-Q4,c574fcda28c7be391ec54868557b453d28cda781fc544f947f5cfcd753e4b0c7,stage4-question-review,R4,syllabus:p24,Primary explain; S6.05; AO and four trial cases reviewed.
